,title,post_id,kind_name,floor_str,price,section_name,role_name,area,contact,refresh_time,station,distance
241,捷運三重國小，獨立洗衣獨曬，可養貓,13450177,獨立套房,4F/5F,"10,000",三重區,代理人,8,王先生,24小時內,三重國小站,470
242,對外窗獨立洗衣機/已次氯酸水清消,13448938,獨立套房,2F/5F,"9,000",新莊區,屋主,5,葉先生,2小時內,新北產業園區站,599
243,近南港展覽館捷運站機能佳通風優質獨立套房,13447951,獨立套房,5F/5F,"9,000",汐止區,屋主,5,劉小姐,8天前,南港展覽館站,617
244,徐匯中學附近二樓的獨立套房,13446219,獨立套房,2F/2F,"12,000",蘆洲區,仲介,8,黃小姐,22小時內,徐匯中學站,561
245,捷運站旁.可貓.獨洗,13446218,獨立套房,4F/5F,"11,976",三重區,代理人,11.8,劉先生,13小時內,菜寮站,370
246,舒適乾淨近雙捷運站，夜市公車站步行一分鐘,13445596,獨立套房,4F/5F,"9,000",三重區,屋主,6.5,周小姐,7小時內,台北橋站,442
247,新埔站四維商圈/雙對外窗/設備齊全,13444541,獨立套房,4F/5F,"10,000",板橋區,代理人,6,王小姐,19小時內,環狀線新埔民生站,45
248,蘆洲捷運=電梯套房=,13444423,獨立套房,頂樓加蓋/7F,"9,200",蘆洲區,代理人,7,曾先生,8小時內,蘆洲站,550
249,景安捷運站.小資族套房,13443530,獨立套房,5F/5F,"9,000",中和區,仲介,7,詹先生,12天前,景安站,254
250,光華路~2樓優質套房出租,13441665,獨立套房,2F/5F,"12,000",蘆洲區,代理人,7,陳先生,18小時內,三民高中站,798
251,捷運約3分鐘獨立大套房洗衣曬衣獨立,13440706,獨立套房,4F/4F,"11,500",中和區,仲介,9,李尚儒,3天前,南勢角站,399
252,『近捷運五分』對外採光，生活機能極，可貓,13440496,獨立套房,5F/5F,"10,500",三重區,屋主,6.6,王先生,24小時內,三和國中站,459
253,全新裝潢、全新家電捷運小豪宅(自租),13439496,獨立套房,2F/5F,"10,500",新店區,屋主,5,方先生,9小時內,新店站,135
254,全新三和夜市套房~三重國小捷運站10分鐘,13439484,獨立套房,4F/5F,"10,000",三重區,屋主,7,蔡小姐,21天前,三重國小站,381
255,新北市板橋區大豐街吉屋出租交通便利,13438661,獨立套房,5F/5F,"9,000",板橋區,屋主,4,吳先生,23天前,後埔國小(重慶路)站,168
256,"氣場好,磁場好,升官發財好格局,剩一間",13438510,獨立套房,4F/4F,"9,000",永和區,屋主,8.4,李先生,16小時內,景平站,476
257,"捷運台北橋站旁(福德北路口,近台北橋)",13437543,獨立套房,4F/5F,"9,800",三重區,屋主,8,姚小姐,7小時內,台北橋站,223
258,板橋星聚點對面,13437037,獨立套房,11F/11F,"10,500",板橋區,屋主,8,黃先生,19天前,府中站,132
259,"三重國小捷運站,捷運族,禁煙宅",13436066,獨立套房,2F/3F,"9,800",三重區,代理人,7,李小姐,7小時內,三重國小站,53
260,全新豪華套房台大公館新店景美過橋就到,13435394,獨立套房,5F/5F,"10,000",中和區,屋主,7,陳小姐,7小時內,秀朗橋站,422
261,透天厝獨立套房(單純不複雜）,13435371,獨立套房,2F/3F,"11,000",新莊區,屋主,8,謝小姐,2天前,頭前庄站,489
262,捷運菜寮站可貓中正新北正義三重體育館,13434281,獨立套房,4F/5F,"11,976",三重區,屋主,10,房東,7小時內,菜寮站,309
263,徐匯商圈風透透大套房,13434214,獨立套房,2F/2F,"9,500",三重區,仲介,6,陳柏霖,24天前,徐匯中學站,365
264,@對外窗@樓下公車站@頂樓可曬衣@對外窗,13421457,獨立套房,5F/5F,"9,000",三重區,仲介,6,承辦人員,18小時內,菜寮站,458
265,溫馨套房設備全獨洗對外窗屋況新近捷運,13432309,獨立套房,5F/5F,"10,000",新店區,屋主,6.5,吳小姐,2小時內,新店區公所站,486
266,景安站旁☀️採光可貓套房☀️獨立洗衣機,13432182,獨立套房,2F/4F,"12,000",中和區,仲介,7,杜小姐,2天前,景安站,223
267,頂溪站*樂華☀️1樓全新套房☀️垃圾代收,13432162,獨立套房,1F/5F,"11,000",永和區,仲介,5,杜小姐,2天前,頂溪站,197
268,永安捷運站5分鐘2樓採光套房,13431990,獨立套房,2F/5F,"10,200",中和區,代理人,6,陳先生,7小時內,永安市場站,428
269,寧靜溫馨全新完工設備齊全,13429991,獨立套房,5F/5F,"12,000",板橋區,屋主,7,陳先生,7小時內,亞東醫院站,473
270,七張捷運(3扇窗套房),13418346,獨立套房,5F/5F,"9,500",新店區,仲介,8,姜先生,2天前,七張站,561
271,低樓層優質大套房獨立曬衣空間近捷運,13427901,獨立套房,3F/5F,"12,000",三重區,仲介,8,蕭先生,4天前,菜寮站,328
272,中和環球百貨3分鐘,10106606,獨立套房,2F/3F,"12,000",板橋區,屋主,10,吳先生,26天前,板新站,580
273,可寵便宜小資套房附近機能好,13423891,獨立套房,頂樓加蓋/5F,"9,000",三重區,仲介,6,蕭先生,4天前,修德國小站,158
274,~有省級小房~小資超級首選,13423569,獨立套房,4F/5F,"9,000",三重區,屋主,7,羅先生,14小時內,三和國中站,359
275,大坪林公寓五樓獨立套房,13421791,獨立套房,5F/5F,"10,000",新店區,仲介,10,孫先生,3天前,大坪林站,433
276,近捷運，採光亮麗美套房.有獨立洗衣機.讚,13421785,獨立套房,5F/5F,"12,000",新店區,仲介,7,值班人員,22小時內,大坪林站,327
277,可寵套房格局方正近三和夜市捷運站,13419922,獨立套房,4F/4F,"12,000",三重區,仲介,6,蕭先生,4天前,台北橋站,461
278,低樓層獨洗大空間套房,13419627,獨立套房,3F/3F,"11,000",板橋區,代理人,7.1,黃先生,23小時內,板橋站(環狀線)站,624
279,捷運徐匯中學2分【全新裝潢】採光★洗衣機,13419476,獨立套房,2F/5F,"10,999",三重區,仲介,5,許先生,22小時內,徐匯中學站,248
280,徐匯捷運站獨立套房有窗2樓,13419246,獨立套房,2F/4F,"12,000",蘆洲區,屋主,8.5,陳先生,6天前,徐匯中學站,173
281,近捷運三重國小站、精美裝修小套房,13418865,獨立套房,3F/4F,"10,000",三重區,屋主,6,陳先生,21天前,三重國小站,634
282,低樓層免爬踢獨立大陽台獨立洗衣機,13417707,獨立套房,1F/4F,"9,000",三重區,仲介,7,蕭先生,4天前,三重國小站,272
283,格局方正屋況優獨立洗衣機近三民捷運站,13417687,獨立套房,頂樓加蓋/4F,"11,000",蘆洲區,仲介,6,蕭先生,4天前,三民高中站,435
284,中正路，智光商工對面，乾濕分離衛浴,13415856,獨立套房,2F/4F,"12,000",永和區,屋主,7,王先生,11小時內,景平站,475
285,新埔捷運旁一分鐘步行,13415744,獨立套房,3F/5F,"11,000",板橋區,屋主,7,沈先生,28天前,環狀線新埔民生站,116
286,捷運永安市場樂華夜市溫馨裝潢採光佳機能好,13415572,獨立套房,2F/4F,"11,000",中和區,仲介,9,租屋專員,18小時內,永安市場站,377
287,溫馨明亮獨立套房,13414773,獨立套房,頂樓加蓋/4F,"10,000",新店區,屋主,6,許先生,5天前,大坪林站,450
288,中正橋下、頂溪捷運站步行約10分鐘,13414486,獨立套房,6F/7F,"9,000",永和區,屋主,11,江太太,2小時內,頂溪站,703
289,有對外窗獨立套房低樓層，有小廚房,13414120,獨立套房,3F/4F,"12,000",新店區,屋主,7.5,鍾先生,6天前,七張站,644
290,蘆州區近徐匯捷運站三民高中站,13412708,獨立套房,4F/5F,"9,000",蘆洲區,屋主,8,高先生,2小時內,徐匯中學站,435
291,~捷運站7分鐘!!雙人溫馨套房,13412444,獨立套房,4F/5F,"9,000",蘆洲區,屋主,5,趙先生,7小時內,蘆洲站,492
292,板橋中山路2樓近板新捷運400m限女生,13410210,獨立套房,2F/3F,"10,000",板橋區,代理人,7,吳先生,7小時內,板新站,288
293,中研院南軟科技最佳套房,13409520,獨立套房,1F/7F,"10,000",汐止區,屋主,8.5,陳先生,7小時內,南港展覽館站,475
294,㊣近南勢角捷運採光大套房,13409390,獨立套房,4F/4F,"12,000",永和區,屋主,8,游先生,14天前,景平站,415
295,"捷運府中站,林家花園正對面,明亮優質套房",13409195,獨立套房,3F/4F,"9,900",板橋區,屋主,8,李先生,21天前,府中站,579
296,陽台溫馨套房,13408873,獨立套房,5F/5F,"10,000",蘆洲區,仲介,6,趙先生,29天前,三民高中站,408
297,永安市場站❤低樓層採光套房❤靜巷內❤,13408090,獨立套房,2F/4F,"11,000",中和區,仲介,9,曾小姐,20小時內,永安市場站,377
298,電梯套房(安靜)近台北市自用洗衣機近捷運,13407740,獨立套房,2F/6F,"9,500",三重區,屋主,9.5,林小姐,7小時內,三重站,678
299,捷運新店區公所站獨立套房,13406891,獨立套房,頂樓加蓋/4F,"11,000",新店區,屋主,8.5,林小姐,4天前,新店區公所站,473
300,高鐵捷運站獨立陽台洗衣機對外窗,13406384,獨立套房,5F/6F,"9,800",板橋區,屋主,7.5,顏先生,23小時內,板橋站(環狀線)站,500
301,南勢角獨立設備套房多間適親友合租,13406277,獨立套房,2F/4F,"11,000",中和區,代理人,8,林先生,22小時內,南勢角站,183
302,套房出租.近捷運站.多線公車.近北市,13405019,獨立套房,4F/5F,"9,000",三重區,屋主,7,劉小姐,5天前,三和國中站,655
303,近樂華夜市、頂溪永安捷運、生活機能強,13403647,獨立套房,4F/4F,"9,200",永和區,屋主,7.5,許小姐,7小時內,永安市場站,658
304,景安全新套房歡迎學生、上班族,13403265,獨立套房,4F/4F,"10,000",中和區,屋主,7,余小姐,7小時內,景安站,515
305,變頻冷氣，個人專用洗衣機，專人收垃圾,13402069,獨立套房,4F/5F,"9,200",新店區,仲介,5,朱先生,10小時內,十四張站,786
306,捷運優質套房出租，公寓一樓不用爬樓梯,13401322,獨立套房,1F/4F,"9,500",板橋區,屋主,5,李先生,7小時內,環狀線新埔民生站,318
307,全新裝潢超近捷運站五星級套房出租(1),7928221,獨立套房,7F/10F,"9,000",泰山區,屋主,7,錢先生,7天前,A6 泰山貴和站,397
308,江子翠捷運5分鐘單人床套房9500,13368804,獨立套房,3F/4F,"9,500",板橋區,屋主,6,沈國昌,2小時內,江子翠站,363
309,採光視野超好*輔大步行5分鐘電梯管理大樓,13221442,獨立套房,4F/12F,"11,500",新莊區,仲介,7,廖先生,2小時內,輔大站,435
0,北門站、女性首選、台電台水、大面窗,13551390,整層住家,頂樓加蓋/3F,"11,988",大同區,仲介,15.5,陳先生,12小時內,大橋頭站,768
0,三和國中捷運三重交流道一房一廳魔術大空間,13551761,整層住家,4F/4F,"11,000",三重區,代理人,9,邱先生,18小時內,三和國中站,717
1,捷運商圈~小資族首選,13523812,整層住家,5F/5F,"10,000",三重區,屋主,9,李先生,7小時內,三重國小站,209
2,3樓雅房、南勢角站350公尺、女性雅房,13447013,整層住家,6F/6F,"9,600",中和區,屋主,30,蘇小姐,7小時內,南勢角站,639
